1,2,3,4,5,6,Match,rScore,bScore,iElo1,iElo2,iElo3,iElo4,iElo5,iElo6,rElo,bElo,rOdds,bOdds,fElo1,fElo2,fElo3,fElo4,fElo5,fElo6,status1,status2,status3,status4,status5,status6
Dak346,gerog,Josh3128,Darre2655,TayLew9,Aaron2689,3699,217,201,1203.858186463499,1472.9025225200348,1347.5227340047093,1465.0666479595718,1539.2946047020646,878.0644355775482,1341.4278143294143,1294.1418960797282,0.6047536433696377,0.3952463566303623,1211.2591647001625,1480.3035008163176,1354.9237122413726,1457.665669722909,1531.8936264654003,870.6634553470097,Dak346_W,gerog_W,Josh3128_W,Darre2655_L,TayLew9_L,Aaron2689_L
Dak346,gerog,Josh3128,Darre2655,TayLew9,Aaron2689,3698,212,217,1215.436922530139,1484.481258684242,1359.1014700713497,1453.4879118929316,1527.7158686354228,866.485696247943,1353.006550428577,1282.5631589254324,0.6533055707522265,0.3466944292477735,1203.858186463499,1472.9025225200348,1347.5227340047093,1465.0666479595718,1539.2946047020646,878.0644355775482,Dak346_L,gerog_L,Josh3128_L,Darre2655_W,TayLew9_W,Aaron2689_W
DigitalFire1188,gerog,Aaron2689,Darre2655,Dak346,Josh3128,3697,182,192,1065.845725969578,1487.0928456507474,869.0972839612652,1450.8763249494457,1212.8253355866527,1356.489883127863,1140.678618527197,1340.063847887987,0.1426606518894794,0.8573393481105205,1063.2341390182744,1484.481258684242,866.485696247943,1453.4879118929316,1215.436922530139,1359.1014700713497,DigitalFire1188_L,gerog_L,Aaron2689_L,Darre2655_W,Dak346_W,Josh3128_W
DigitalFire1188,gerog,Aaron2689,Darre2655,Dak346,Josh3128,3696,199,208,1068.5547016431071,1489.8018213407706,871.8062604616094,1448.1673492843988,1210.116359921606,1353.7809074628165,1143.387594481829,1337.3548722229405,0.1487253565508912,0.8512746434491087,1065.845725969578,1487.0928456507474,869.0972839612652,1450.8763249494457,1212.8253355866527,1356.489883127863,DigitalFire1188_L,gerog_L,Aaron2689_L,Darre2655_W,Dak346_W,Josh3128_W
Ricardo5193,gerog,Josh3128,Rob533,Darre2655,Dak346,3695,182,209,971.6616019072948,1493.9871335187715,1357.966219600453,1599.8883080509725,1443.9820371467622,1205.9310477839697,1274.538318342173,1416.6004643272347,0.2179293525365576,0.7820706474634423,967.4762785804236,1489.8018213407706,1353.7809074628165,1604.073620188609,1448.1673492843988,1210.116359921606,Ricardo5193_L,gerog_L,Josh3128_L,Rob533_W,Darre2655_W,Dak346_W
Ricardo5193,gerog,Josh3128,Rob533,Darre2655,Dak346,3694,218,204,956.3035072761888,1478.6290816815356,1342.6081679181516,1615.246359733274,1459.3400888290637,1221.2890994662712,1259.1802522919586,1431.9585160095364,0.1745021737721839,0.8254978262278161,971.6616019072948,1493.9871335187715,1357.966219600453,1599.8883080509725,1443.9820371467622,1205.9310477839697,Ricardo5193_W,gerog_W,Josh3128_W,Rob533_L,Darre2655_L,Dak346_L
Ricardo5193,gerog,Josh3128,Rob533,Darre2655,Dak346,3693,189,201,959.6913941943636,1482.0169587252017,1345.996044926067,1611.8584827253585,1455.9522118211482,1217.9012224583555,1262.5681326152107,1428.570639001621,0.1834561315120655,0.8165438684879345,956.3035072761888,1478.6290816815356,1342.6081679181516,1615.246359733274,1459.3400888290637,1221.2890994662712,Ricardo5193_L,gerog_L,Josh3128_L,Rob533_W,Darre2655_W,Dak346_W
Dak346,jbobeli,gerog,Darre2655,Rob533,Ricardo5193,3692,162,196,1220.798129704354,732.3806267539003,1484.9138660031767,1453.0553045751496,1608.96157547936,956.7944780842704,1146.0308741538104,1339.60378604626,0.1491750025728411,0.8508249974271589,1217.9012224583555,718.8831646558098,1482.0169587252017,1455.9522118211482,1611.8584827253585,959.6913941943636,Dak346_L,jbobeli_L,gerog_L,Darre2655_W,Rob533_W,Ricardo5193_W
Dak346,jbobeli,gerog,Darre2655,Rob533,Ricardo5193,3691,199,240,1223.9605935681218,747.648012868655,1488.0763299034588,1449.892840711382,1605.7991116155922,953.6320040984684,1153.228312113412,1336.441318808481,0.1613923709185054,0.8386076290814946,1220.798129704354,732.3806267539003,1484.9138660031767,1453.0553045751496,1608.96157547936,956.7944780842704,Dak346_L,jbobeli_L,gerog_L,Darre2655_W,Rob533_W,Ricardo5193_W
Darre2655,Dak346,jbobeli,Rob533,gerog,Josh3128,3690,137,198,1450.8171592977037,1224.884912154443,752.2731734511748,1604.874793029271,1487.1520113059737,1345.0717263397455,1142.658414967774,1479.03284355833,0.0462865992168646,0.9537134007831352,1449.892840711382,1223.9605935681218,747.648012868655,1605.7991116155922,1488.0763299034588,1345.996044926067,Darre2655_L,Dak346_L,jbobeli_L,Rob533_W,gerog_W,Josh3128_W
Darre2655,Dak346,jbobeli,Rob533,gerog,Josh3128,3689,169,213,1451.7523274927134,1225.8200803494533,757.1249578010937,1603.9396248342607,1486.2168430991494,1344.1365581447355,1144.8991218810868,1478.097675359382,0.0475640607571543,0.9524359392428456,1450.8171592977037,1224.884912154443,752.2731734511748,1604.874793029271,1487.1520113059737,1345.0717263397455,Darre2655_L,Dak346_L,jbobeli_L,Rob533_W,gerog_W,Josh3128_W
Rob533,jbobeli,Aaron2689,Dak346,gerog,Josh3128,3688,171,244,1605.5886678093016,765.998299267005,873.4553039685264,1224.1710373744124,1484.5678001023164,1342.4875151696947,1081.6807570149444,1350.4087842154745,0.0818804773665857,0.9181195226334142,1603.9396248342607,757.1249578010937,871.8062604616094,1225.8200803494533,1486.2168430991494,1344.1365581447355,Rob533_L,jbobeli_L,Aaron2689_L,Dak346_W,gerog_W,Josh3128_W
Rob533,jbobeli,Aaron2689,Dak346,gerog,Josh3128,3687,183,190,1607.130061578972,774.6031895033501,874.9966982582345,1222.6296436047417,1483.0264063113386,1340.946121400024,1085.5766497801856,1348.8673904387017,0.0856329872039249,0.914367012796075,1605.5886678093016,765.998299267005,873.4553039685264,1224.1710373744124,1484.5678001023164,1342.4875151696947,Rob533_L,jbobeli_L,Aaron2689_L,Dak346_W,gerog_W,Josh3128_W
Rob533,Dak346,Aaron2689,jbobeli,gerog,Josh3128,3686,181,171,1598.0958842255818,1213.5954662513511,865.9625177165967,826.9422798360577,1492.060583795358,1349.9802987534144,1225.8846227311765,1222.99438746161,0.5064986698090306,0.4935013301909694,1607.130061578972,1222.6296436047417,874.9966982582345,774.6031895033501,1483.0264063113386,1340.946121400024,Rob533_W,Dak346_W,Aaron2689_W,jbobeli_L,gerog_L,Josh3128_L
Rob533,Dak346,Aaron2689,jbobeli,gerog,Josh3128,3685,194,179,1587.2224559583672,1202.722037984136,855.0890854354286,892.335912703149,1502.9340122270328,1360.853727020629,1215.0111931259771,1252.041217316937,0.4174949142563526,0.5825050857436473,1598.0958842255818,1213.5954662513511,865.9625177165967,826.9422798360577,1492.060583795358,1349.9802987534144,Rob533_W,Dak346_W,Aaron2689_W,jbobeli_L,gerog_L,Josh3128_L
Rob533,Dak346,Aaron2689,jbobeli,gerog,Josh3128,3684,177,210,1596.8824512343365,1212.3820332601056,864.7490844415383,832.0106519828959,1493.2740167982315,1351.1937317446598,1224.6711896453269,1225.4928001752623,0.498152519971772,0.501847480028228,1587.2224559583672,1202.722037984136,855.0890854354286,892.335912703149,1502.9340122270328,1360.853727020629,Rob533_L,Dak346_L,Aaron2689_L,jbobeli_W,gerog_W,Josh3128_W
gerog,Rob533,Aaron2689,Dak346,jbobeli,Josh3128,3683,210,166,1489.8578877339312,1593.4663222265704,861.3329540539441,1215.798162267872,854.1685290970822,1354.609860752426,1314.8857213381486,1141.5255173724602,0.826250541296537,0.173749458703463,1493.2740167982315,1596.8824512343365,864.7490844415383,1212.3820332601056,832.0106519828959,1351.1937317446598,gerog_W,Rob533_W,Aaron2689_W,Dak346_L,jbobeli_L,Josh3128_L
gerog,Rob533,Aaron2689,Dak346,jbobeli,Josh3128,3682,225,199,1486.1528748264195,1589.761309383196,857.627939645179,1219.5031751112465,879.1357310386489,1358.3148735958002,1311.1807079515984,1152.3179265818983,0.8067278383668441,0.1932721616331558,1489.8578877339312,1593.4663222265704,861.3329540539441,1215.798162267872,854.1685290970822,1354.609860752426,gerog_W,Rob533_W,Aaron2689_W,Dak346_L,jbobeli_L,Josh3128_L
Rob533,Dak346,jbobeli,Aaron2689,gerog,Josh3128,3681,206,218,1600.5878540971685,1230.329719825219,954.952877404142,846.8013901463888,1475.3263299164034,1347.4883288818278,1261.956817108843,1223.2053496482067,0.5862656779532333,0.4137343220467667,1589.761309383196,1219.5031751112465,879.1357310386489,857.627939645179,1486.1528748264195,1358.3148735958002,Rob533_L,Dak346_L,jbobeli_L,Aaron2689_W,gerog_W,Josh3128_W
Rob533,Dak346,jbobeli,Aaron2689,gerog,Josh3128,3680,203,194,1591.5531080201106,1221.2949737481608,889.187311478767,855.8361404001525,1484.3610761645896,1356.5230749588857,1234.0117977490129,1232.2400971745426,0.5039837939503756,0.4960162060496244,1600.5878540971685,1230.329719825219,954.952877404142,846.8013901463888,1475.3263299164034,1347.4883288818278,Rob533_W,Dak346_W,jbobeli_W,Aaron2689_L,gerog_L,Josh3128_L
Rob533,Dak346,jbobeli,Aaron2689,gerog,Josh3128,3679,167,226,1603.869965103593,1233.6118308316436,982.4035937737184,843.5192773605935,1472.0442188370744,1344.2062178754034,1273.295129902985,1219.9232380243573,0.6177601635369098,0.3822398364630902,1591.5531080201106,1221.2949737481608,889.187311478767,855.8361404001525,1484.3610761645896,1356.5230749588857,Rob533_L,Dak346_L,jbobeli_L,Aaron2689_W,gerog_W,Josh3128_W
Josh3128,Aaron2689,Ricardo5193,Dak346,gerog,Puzzle,3678,192,206,1347.7213884755022,847.0344497387638,957.147186467337,1230.0966602315448,1468.5290481641243,939.211060703533,1050.6343415605345,1212.6122563664003,0.1889410030144296,0.8110589969855704,1344.2062178754034,843.5192773605935,953.6320040984684,1233.6118308316436,1472.0442188370744,942.7262322942304,Josh3128_L,Aaron2689_L,Ricardo5193_L,Dak346_W,gerog_W,Puzzle_W
Josh3128,Aaron2689,Ricardo5193,Dak346,gerog,Puzzle,3677,162,216,1351.694999275529,851.0080626412641,961.1208111832992,1226.123049431518,1464.555437277955,935.2374487321767,1054.6079577000307,1208.6386451472165,0.2001391560820281,0.7998608439179719,1347.7213884755022,847.0344497387638,957.147186467337,1230.0966602315448,1468.5290481641243,939.211060703533,Josh3128_L,Aaron2689_L,Ricardo5193_L,Dak346_W,gerog_W,Puzzle_W
gerog,Aaron2689,Josh3128,Dak346,Puzzle,Ricardo5193,3676,184,158,1461.2653686122776,847.7179922292665,1348.4049306844586,1229.4131180225884,938.5275183377216,964.410891826795,1219.1294305086676,1044.1171760623683,0.828373423953262,0.171626576046738,1464.555437277955,851.0080626412641,1351.694999275529,1226.123049431518,935.2374487321767,961.1208111832992,gerog_W,Aaron2689_W,Josh3128_W,Dak346_L,Puzzle_L,Ricardo5193_L
gerog,Aaron2689,Josh3128,Dak346,Puzzle,Ricardo5193,3675,205,187,1457.866294787682,844.3189165174534,1345.0058569404894,1232.8121917665576,941.9265931780152,967.8099785956076,1215.7303560818748,1047.5162545133935,0.8195049667439447,0.1804950332560553,1461.2653686122776,847.7179922292665,1348.4049306844586,1229.4131180225884,938.5275183377216,964.410891826795,gerog_W,Aaron2689_W,Josh3128_W,Dak346_L,Puzzle_L,Ricardo5193_L
Darre2655,SolubleApollo,Luis1771,gerog,Dak346,Metaljello,3674,174,166,1437.4616143804485,1066.5947266311948,997.3369454417062,1472.1570082545272,1247.1029048788232,1221.965766401071,1167.1310954844496,1313.7418931781406,0.2110368480126528,0.7889631519873471,1451.7523274927134,1080.905324648293,1014.1927652066072,1457.866294787682,1232.8121917665576,1207.6750532887272,Darre2655_W,SolubleApollo_W,Luis1771_W,gerog_L,Dak346_L,Metaljello_L
Darre2655,SolubleApollo,Luis1771,gerog,Dak346,Metaljello,3673,216,217,1441.1738556378025,1070.3123710536008,1001.7461824723152,1468.4447669008262,1243.390663621469,1218.2535251436957,1171.0774697212394,1310.0296518886637,0.2227344754412409,0.7772655245587591,1437.4616143804485,1066.5947266311948,997.3369454417062,1472.1570082545272,1247.1029048788232,1221.965766401071,Darre2655_L,SolubleApollo_L,Luis1771_L,gerog_W,Dak346_W,Metaljello_W
Darre2655,SolubleApollo,Luis1771,gerog,Dak346,Metaljello,3672,212,188,1425.4431868902022,1054.5577525191777,982.9260467131252,1484.1754360754896,1259.1213323690697,1233.9841938913903,1154.3089953741685,1325.76032077865,0.1762281249748997,0.8237718750251002,1441.1738556378025,1070.3123710536008,1001.7461824723152,1468.4447669008262,1243.390663621469,1218.2535251436957,Darre2655_W,SolubleApollo_W,Luis1771_W,gerog_L,Dak346_L,Metaljello_L
Inbar,Campil7576,Pingu2169,Rob533,Dak346,gerog,3671,179,212,863.3530272824783,974.4474751639948,891.2146521319102,1603.7193569402702,1258.970724205747,1484.02482790789,909.6717181927944,1448.904969684636,0.0077666534966212,0.9922333465033788,863.2023124148973,974.2968654475924,891.0584474859568,1603.869965103593,1259.1213323690697,1484.1754360754896,Inbar_L,Campil7576_L,Pingu2169_L,Rob533_W,Dak346_W,gerog_W
Inbar,Campil7576,Pingu2169,Rob533,Dak346,gerog,3670,142,192,863.5072042833647,974.6015396510496,891.3747033037638,1603.5652941150415,1258.8166613805183,1483.870765078085,909.8278157460594,1448.7509068578818,0.007788181625856,0.992211818374144,863.3530272824783,974.4474751639948,891.2146521319102,1603.7193569402702,1258.970724205747,1484.02482790789,Inbar_L,Campil7576_L,Pingu2169_L,Rob533_W,Dak346_W,gerog_W
Campil7576,Rob533,Pingu2169,Inbar,Dak346,gerog,3669,163,177,982.6864655679412,1611.6501288095792,899.7882553600784,855.4161021625458,1250.7318266859802,1475.7859301323335,1164.7082832458664,1193.9779529936195,0.4345612063177989,0.5654387936822011,974.6015396510496,1603.5652941150415,891.3747033037638,863.5072042833647,1258.8166613805183,1483.870765078085,Campil7576_L,Rob533_L,Pingu2169_L,Inbar_W,Dak346_W,gerog_W
Campil7576,Rob533,Pingu2169,Inbar,Dak346,gerog,3668,159,171,991.437043139064,1620.400603103575,908.9108860751118,846.6585322198101,1241.981352391984,1467.0354555539268,1173.5828441059168,1185.2251133885736,0.4738448766355642,0.5261551233644358,982.6864655679412,1611.6501288095792,899.7882553600784,855.4161021625458,1250.7318266859802,1475.7859301323335,Campil7576_L,Rob533_L,Pingu2169_L,Inbar_W,Dak346_W,gerog_W
Logan4476,Campil7576,Dak346,SolubleApollo,Rob533,gerog,3667,167,154,1410.8024658336549,975.6938525692289,1226.2383561801255,1070.3258204598849,1636.1435993154323,1482.7784523010196,1204.2448915276698,1396.4159573587788,0.1507824320588463,0.8492175679411537,1426.5454620455123,991.437043139064,1241.981352391984,1054.5577525191777,1620.400603103575,1467.0354555539268,Logan4476_W,Campil7576_W,Dak346_W,SolubleApollo_L,Rob533_L,gerog_L
Logan4476,Campil7576,Dak346,SolubleApollo,Rob533,gerog,3666,160,159,1396.1358736887976,961.0270710214728,1211.5717640352675,1085.0168451398506,1650.8101914602896,1497.4450449674664,1189.578236248513,1411.090693855869,0.1200044713085677,0.8799955286914323,1410.8024658336549,975.6938525692289,1226.2383561801255,1070.3258204598849,1636.1435993154323,1482.7784523010196,Logan4476_W,Campil7576_W,Dak346_W,SolubleApollo_L,Rob533_L,gerog_L
SolubleApollo,Rob533,Dak346,Logan4476,Campil7576,gerog,3665,190,151,1075.7744453167234,1641.5838688358283,1202.3454414108062,1405.362196313259,970.2535182776194,1506.671367935146,1306.5679185211193,1294.0956941753414,0.5280158967750589,0.4719841032249411,1085.0168451398506,1650.8101914602896,1211.5717640352675,1396.1358736887976,961.0270710214728,1497.4450449674664,SolubleApollo_W,Rob533_W,Dak346_W,Logan4476_L,Campil7576_L,gerog_L
SolubleApollo,Rob533,Dak346,Logan4476,Campil7576,gerog,3664,204,155,1065.518789364127,1631.3468722424427,1192.1084448174197,1415.5991929066445,980.4906595197986,1516.9083649268748,1296.32470214133,1304.3327391177727,0.4820007629312615,0.5179992370687385,1075.7744453167234,1641.5838688358283,1202.3454414108062,1405.362196313259,970.2535182776194,1506.671367935146,SolubleApollo_W,Rob533_W,Dak346_W,Logan4476_L,Campil7576_L,gerog_L
Luis1771,Rob533,Trevor5632,Campil7576,Aaron2689,Puzzle,3663,195,142,981.1945071596788,1629.9104309682004,1010.52630336384,981.9271220251438,845.7553586615778,943.363034936886,1207.2104138305729,923.6818385412024,0.9275862860779848,0.0724137139220151,982.9260467131252,1631.3468722424427,1011.9772198255076,980.4906595197986,844.3189165174534,941.9265931780152,Luis1771_W,Rob533_W,Trevor5632_W,Campil7576_L,Aaron2689_L,Puzzle_L
Luis1771,Rob533,Trevor5632,Campil7576,Aaron2689,Puzzle,3662,200,119,979.3671120483644,1628.4062689662487,1009.0062861022348,983.4313072823834,847.2595216163467,944.8671974696708,1205.5932223722823,925.186008789467,0.9256777027810292,0.0743222972189708,981.1945071596788,1629.9104309682004,1010.52630336384,981.9271220251438,845.7553586615778,943.363034936886,Luis1771_W,Rob533_W,Trevor5632_W,Campil7576_L,Aaron2689_L,Puzzle_L
Inbar,Rob533,Aaron2689,Luis1771,Mongoose2811,Campil7576,3661,154,139,840.8625182012336,1622.6151670131894,841.468415826051,986.4599558370368,1062.7637445697608,989.222502890394,1101.6487003468249,1012.8154010990638,0.6897623953718256,0.3102376046281744,846.6585322198101,1628.4062689662487,847.2595216163467,979.3671120483644,1056.972642452246,983.4313072823834,Inbar_W,Rob533_W,Aaron2689_W,Luis1771_L,Mongoose2811_L,Campil7576_L
Inbar,Rob533,Aaron2689,Luis1771,Mongoose2811,Campil7576,3660,179,123,834.1395716696786,1615.8981801194334,834.7514242767097,994.7563007056742,1069.4807316630452,995.9396034124368,1094.9297253552738,1020.0588785937184,0.6622693833601001,0.3377306166398999,840.8625182012336,1622.6151670131894,841.468415826051,986.4599558370368,1062.7637445697608,989.222502890394,Inbar_W,Rob533_W,Aaron2689_W,Luis1771_L,Mongoose2811_L,Campil7576_L
Inbar,Mongoose2811,Aaron2689,Luis1771,Rob533,Campil7576,3659,124,197,835.5642038949405,1070.9040429785798,836.1747365799295,992.9829246770548,1614.4748688481243,994.5162669554134,914.2143278178168,1200.6580201601976,0.0706721462690476,0.9293278537309524,834.1395716696786,1069.4807316630452,834.7514242767097,994.7563007056742,1615.8981801194334,995.9396034124368,Inbar_L,Mongoose2811_L,Aaron2689_L,Luis1771_W,Rob533_W,Campil7576_W
Inbar,Mongoose2811,Aaron2689,Luis1771,Rob533,Campil7576,3658,183,220,836.9779091833088,1072.3163772174048,837.5870718439306,991.2072377766942,1613.0625346552035,993.1039066207652,915.6271194148812,1199.1245596842211,0.0724325266604725,0.9275674733395276,835.5642038949405,1070.9040429785798,836.1747365799295,992.9829246770548,1614.4748688481243,994.5162669554134,Inbar_L,Mongoose2811_L,Aaron2689_L,Luis1771_W,Rob533_W,Campil7576_W
Inbar,Aaron2689,Campil7576,Luis1771,Rob533,Puzzle,3657,136,176,838.3102174715843,838.9180296241543,994.4348891144988,989.518104388578,1611.7315779308026,943.5362402539438,890.5543787367457,1181.5953075244415,0.0680041403413858,0.9319958596586142,836.9779091833088,837.5870718439306,993.1039066207652,991.2072377766942,1613.0625346552035,944.8671974696708,Inbar_L,Aaron2689_L,Campil7576_L,Luis1771_W,Rob533_W,Puzzle_W
Inbar,Aaron2689,Campil7576,Luis1771,Rob533,Puzzle,3656,123,200,839.7190471349334,840.3253655541331,995.8422523789268,987.7146072826444,1610.3242431686197,942.1289049483282,891.9622216893312,1180.0559184665308,0.0697036191898328,0.9302963808101672,838.3102174715843,838.9180296241543,994.4348891144988,989.518104388578,1611.7315779308026,943.5362402539438,Inbar_L,Aaron2689_L,Campil7576_L,Luis1771_W,Rob533_W,Puzzle_W
Inbar,Rob533,Puzzle,Luis1771,Aaron2689,Campil7576,3655,147,139,836.7943566013014,1607.4027986844146,939.207459284106,991.4962842545096,843.2468125741063,998.7637587533084,1127.8015381899406,944.5022851939748,0.8387125939407251,0.1612874060592749,839.7190471349334,1610.3242431686197,942.1289049483282,987.7146072826444,840.3253655541331,995.8422523789268,Inbar_W,Rob533_W,Puzzle_W,Luis1771_L,Aaron2689_L,Campil7576_L
Inbar,Rob533,Puzzle,Luis1771,Aaron2689,Campil7576,3654,172,132,833.4636386081144,1604.0759473274295,935.8806065215056,995.8478292132992,846.5736669516532,1002.090683832768,1124.473397485683,948.1707266659068,0.8300172632005338,0.1699827367994661,836.7943566013014,1607.4027986844146,939.207459284106,991.4962842545096,843.2468125741063,998.7637587533084,Inbar_W,Rob533_W,Puzzle_W,Luis1771_L,Aaron2689_L,Campil7576_L
Cone,Luis1771,Rob533,Inbar,Mongoose2811,Aaron2689,3653,217,153,1070.9039745466062,994.234029517796,1602.8553906382713,834.6856791824474,1073.53693394806,847.7942248000016,1222.664464900891,918.6722793101698,0.9390176336143998,0.0609823663856001,1072.1245368351397,995.8478292132992,1604.0759473274295,833.4636386081144,1072.3163772174048,846.5736669516532,Cone_W,Luis1771_W,Rob533_W,Inbar_L,Mongoose2811_L,Aaron2689_L
Cone,Luis1771,Rob533,Inbar,Mongoose2811,Aaron2689,3652,186,149,1069.6888513562997,992.6094029209388,1601.6402732789547,835.9023418068464,1074.75205135059,849.0093433664576,1221.312842518731,919.8879121746312,0.9376818737622628,0.0623181262377372,1070.9039745466062,994.234029517796,1602.8553906382713,834.6856791824474,1073.53693394806,847.7942248000016,Cone_W,Luis1771_W,Rob533_W,Inbar_L,Mongoose2811_L,Aaron2689_L
TayLew9,Dak346,Mongoose2811,Campil7576,Rob533,Aaron2689,3651,165,139,1522.280976518016,1186.673552700013,1069.3171590310062,1007.5257019296683,1607.075165396361,854.4442411315756,1259.423896083012,1156.3483694858685,0.7164886082237023,0.2835113917762977,1527.7158686354228,1192.1084448174197,1074.75205135059,1002.090683832768,1601.6402732789547,849.0093433664576,TayLew9_W,Dak346_W,Mongoose2811_W,Campil7576_L,Rob533_L,Aaron2689_L
TayLew9,Dak346,Mongoose2811,Campil7576,Rob533,Aaron2689,3650,143,146,1535.4924178933302,1199.8849940753262,1082.5286009204033,994.3139402214458,1593.8637240210487,841.2327853956091,1272.6353376296863,1143.1368165460349,0.7621985408833971,0.2378014591166029,1522.280976518016,1186.673552700013,1069.3171590310062,1007.5257019296683,1607.075165396361,854.4442411315756,TayLew9_L,Dak346_L,Mongoose2811_L,Campil7576_W,Rob533_W,Aaron2689_W
TayLew9,Dak346,Mongoose2811,Campil7576,Rob533,Aaron2689,3649,150,120,1530.586300194223,1194.9788763762194,1077.6224830216029,999.220182352456,1598.7698417201552,846.1389086730483,1267.729219864015,1148.0429775818864,0.7458338518614059,0.254166148138594,1535.4924178933302,1199.8849940753262,1082.5286009204033,994.3139402214458,1593.8637240210487,841.2327853956091,TayLew9_W,Dak346_W,Mongoose2811_W,Campil7576_L,Rob533_L,Aaron2689_L
Logan4476,Javon,CrazyMetic,Campil7576,Rob533,Trevor5632,3648,108,165,1421.9714067795962,916.4080603852868,998.211468984861,992.847799425076,1592.3976278472037,1002.5638116842975,1112.1969787165813,1195.9364129855255,0.3201261602714325,0.6798738397285675,1415.5991929066445,910.0358115144602,991.8392532335268,999.220182352456,1598.7698417201552,1009.0062861022348,Logan4476_L,Javon_L,CrazyMetic_L,Campil7576_W,Rob533_W,Trevor5632_W
Logan4476,Javon,CrazyMetic,Campil7576,Rob533,Trevor5632,3647,125,158,1428.7019264077542,923.1386186806112,1004.9419906883372,986.1170930182698,1585.6671082190455,995.7556651655308,1118.9275119255676,1189.1799554676154,0.3470835355196263,0.6529164644803738,1421.9714067795962,916.4080603852868,998.211468984861,992.847799425076,1592.3976278472037,1002.5638116842975,Logan4476_L,Javon_L,CrazyMetic_L,Campil7576_W,Rob533_W,Trevor5632_W
Aaron2689,gerog,CrazyMetic,Evan8738,TayLew9,Luis1771,3646,201,212,856.8277744317879,1527.5972184079196,1015.6308471818558,792.6602964761494,1519.8974471482454,978.1524794691233,1133.3519466738544,1096.9034076978394,0.5812326033992069,0.4187673966007931,846.1389086730483,1516.9083649268748,1004.9419906883372,803.6809126018035,1530.586300194223,992.6094029209388,Aaron2689_L,gerog_L,CrazyMetic_L,Evan8738_W,TayLew9_W,Luis1771_W
Aaron2689,gerog,CrazyMetic,Evan8738,TayLew9,Luis1771,3645,191,226,869.2310622364619,1540.0004913099117,1028.034123740392,779.8543296435744,1507.4941747743387,961.1755183237512,1145.755225762255,1082.8413409138882,0.6378113265610648,0.3621886734389352,856.8277744317879,1527.5972184079196,1015.6308471818558,792.6602964761494,1519.8974471482454,978.1524794691233,Aaron2689_L,gerog_L,CrazyMetic_L,Evan8738_W,TayLew9_W,Luis1771_W
Aaron2689,gerog,CrazyMetic,Evan8738,TayLew9,Luis1771,3644,227,207,861.732744403033,1532.502182900452,1020.5358130186532,787.6072885382838,1514.9924828498545,971.5660777509293,1138.2569134407129,1091.3886163796892,0.6038554392799296,0.3961445607200704,869.2310622364619,1540.0004913099117,1028.034123740392,779.8543296435744,1507.4941747743387,961.1755183237512,Aaron2689_W,gerog_W,CrazyMetic_W,Evan8738_L,TayLew9_L,Luis1771_L
Evan8738,TayLew9,gerog,Cone,Aaron2689,CrazyMetic,3643,203,163,786.2368643596342,1513.6690717816216,1531.1787717705672,1071.0122690674862,863.0561572727516,1021.8592245754264,1277.0282359706075,985.309216971888,0.9323813987611592,0.0676186012388407,787.6072885382838,1514.9924828498545,1532.502182900452,1069.6888513562997,861.732744403033,1020.5358130186532,Evan8738_W,TayLew9_W,gerog_W,Cone_L,Aaron2689_L,CrazyMetic_L
Evan8738,TayLew9,gerog,Cone,Aaron2689,CrazyMetic,3642,218,201,784.8906576362023,1512.3710968025089,1529.8807967282044,1072.3102508617455,864.3541341000467,1023.1572000557428,1275.7141837223053,986.6071950058448,0.9308850673699371,0.0691149326300628,786.2368643596342,1513.6690717816216,1531.1787717705672,1071.0122690674862,863.0561572727516,1021.8592245754264,Evan8738_W,TayLew9_W,gerog_W,Cone_L,Aaron2689_L,CrazyMetic_L
JAZBOY04,Luis1771,Rob533,TayLew9,gerog,Ricardo5193,3641,173,186,1256.292138161966,981.548237406109,1592.7795749547024,1505.2586300668504,1522.7683296300045,960.6974833514352,1276.873316840926,1329.57481434943,0.3836646863173152,0.6163353136826848,1249.1379030620851,971.5660777509293,1585.6671082190455,1512.3710968025089,1529.8807967282044,967.8099785956076,JAZBOY04_L,Luis1771_L,Rob533_L,TayLew9_W,gerog_W,Ricardo5193_W
JAZBOY04,Luis1771,Rob533,TayLew9,gerog,Ricardo5193,3640,162,171,1263.970680141012,992.4007954099504,1600.411236808489,1497.626968213062,1515.1366673693055,953.0657895001594,1285.5942374531503,1321.9431416941757,0.4189855394144811,0.5810144605855189,1256.292138161966,981.548237406109,1592.7795749547024,1505.2586300668504,1522.7683296300045,960.6974833514352,JAZBOY04_L,Luis1771_L,Rob533_L,TayLew9_W,gerog_W,Ricardo5193_W
JAZBOY04,Rob533,gerog,TayLew9,Luis1771,Metaljello,3639,237,173,1261.3853146205508,1597.8423776877153,1512.5678081052588,1500.1958273338362,996.1037257156988,1236.5530530121805,1457.2651668045085,1244.2842020205717,0.8716527388792944,0.1283472611207056,1263.970680141012,1600.411236808489,1515.1366673693055,1497.626968213062,992.4007954099504,1233.9841938913903,JAZBOY04_W,Rob533_W,gerog_W,TayLew9_L,Luis1771_L,Metaljello_L
